,driver,totalPoints,chamPos,season
20,Ryan Hunter-Reay,285.0,14.0,24
21,Scott Dixon,541.0,2.0,24
22,Scott McLaughlin,260.0,16.0,24
23,Sebastien Bourdais,215.0,20.0,24
24,Simon Pagenaud,556.0,1.0,24
25,Takuma Sato,411.0,8.0,24
26,Tony Kanaan,92.0,27.0,24
27,Will Power,323.0,10.0,24
0,Alex Palou,432.0,6.0,25
1,Alexander Rossi,345.0,9.0,25
2,Colton Herta,288.0,14.0,25
3,Conor Daly,190.0,23.0,25
4,Dalton Kellett,207.0,19.0,25
5,Ed Carpenter,139.0,25.0,25
6,Ed Jones,194.0,22.0,25
7,Felix Rosenqvist,200.0,20.0,25
8,Graham Rahal,404.0,7.0,25
9,Helio Castroneves,246.0,16.0,25
10,Jack Harvey,321.0,11.0,25
11,James Hinchcliffe,240.0,17.0,25
12,Jimmie Johnson,115.0,27.0,25
13,Josef Newgarden,542.0,2.0,25
14,Marcus Ericsson,370.0,8.0,25
15,Max Chilton,160.0,24.0,25
16,Patricio O'Ward,440.0,5.0,25
17,Pietro Fittipaldi,41.0,28.0,25
18,Rinus VeeKay,446.0,4.0,25
19,Romain Grosjean,195.0,21.0,25
20,Ryan Hunter-Reay,237.0,18.0,25
21,Scott Dixon,559.0,1.0,25
22,Scott McLaughlin,271.0,15.0,25
23,Sebastien Bourdais,314.0,12.0,25
24,Simon Pagenaud,469.0,3.0,25
25,Takuma Sato,311.0,13.0,25
26,Tony Kanaan,129.0,26.0,25
27,Will Power,340.0,10.0,25
0,Alex Palou,436.0,5.0,26
1,Alexander Rossi,303.0,13.0,26
2,Colton Herta,326.0,11.0,26
3,Conor Daly,189.0,21.0,26
4,Dalton Kellett,178.0,22.0,26
5,Ed Carpenter,106.0,26.0,26
6,Ed Jones,219.0,19.0,26
7,Felix Rosenqvist,235.0,18.0,26
8,Graham Rahal,436.0,6.0,26
9,Helio Castroneves,177.0,23.0,26
10,Jack Harvey,291.0,14.0,26
11,James Hinchcliffe,239.0,17.0,26
12,Jimmie Johnson,109.0,25.0,26
13,Josef Newgarden,478.0,4.0,26
14,Marcus Ericsson,423.0,7.0,26
15,Max Chilton,130.0,24.0,26
16,Patricio O'Ward,483.0,3.0,26
17,Pietro Fittipaldi,42.0,28.0,26
18,Rinus VeeKay,416.0,8.0,26
19,Romain Grosjean,206.0,20.0,26
20,Ryan Hunter-Reay,286.0,15.0,26
21,Scott Dixon,544.0,1.0,26
22,Scott McLaughlin,336.0,10.0,26
23,Sebastien Bourdais,283.0,16.0,26
24,Simon Pagenaud,517.0,2.0,26
25,Takuma Sato,339.0,9.0,26
26,Tony Kanaan,103.0,27.0,26
27,Will Power,315.0,12.0,26
0,Alex Palou,454.0,6.0,27
1,Alexander Rossi,327.0,11.0,27
2,Colton Herta,404.0,8.0,27
3,Conor Daly,218.0,19.0,27
4,Dalton Kellett,168.0,23.0,27
5,Ed Carpenter,123.0,25.0,27
6,Ed Jones,217.0,20.0,27
7,Felix Rosenqvist,181.0,21.0,27
8,Graham Rahal,460.0,5.0,27
9,Helio Castroneves,178.0,22.0,27
10,Jack Harvey,266.0,15.0,27
11,James Hinchcliffe,258.0,16.0,27
12,Jimmie Johnson,144.0,24.0,27
13,Josef Newgarden,418.0,7.0,27
14,Marcus Ericsson,381.0,9.0,27
15,Max Chilton,93.0,26.0,27
16,Patricio O'Ward,466.0,4.0,27
17,Pietro Fittipaldi,44.0,28.0,27
18,Rinus VeeKay,491.0,3.0,27
19,Romain Grosjean,235.0,18.0,27
20,Ryan Hunter-Reay,286.0,14.0,27
21,Scott Dixon,535.0,1.0,27
22,Scott McLaughlin,329.0,10.0,27
23,Sebastien Bourdais,237.0,17.0,27
24,Simon Pagenaud,506.0,2.0,27
25,Takuma Sato,314.0,13.0,27
26,Tony Kanaan,92.0,27.0,27
27,Will Power,320.0,12.0,27
0,Alex Palou,405.0,5.0,28
1,Alexander Rossi,290.0,15.0,28
2,Colton Herta,356.0,10.0,28
3,Conor Daly,158.0,24.0,28
4,Dalton Kellett,191.0,22.0,28
5,Ed Carpenter,114.0,26.0,28
6,Ed Jones,182.0,23.0,28
7,Felix Rosenqvist,218.0,18.0,28
8,Graham Rahal,393.0,7.0,28
9,Helio Castroneves,250.0,17.0,28
10,Jack Harvey,315.0,12.0,28
11,James Hinchcliffe,207.0,20.0,28
12,Jimmie Johnson,216.0,19.0,28
13,Josef Newgarden,512.0,2.0,28
14,Marcus Ericsson,357.0,9.0,28
15,Max Chilton,131.0,25.0,28
16,Patricio O'Ward,425.0,4.0,28
17,Pietro Fittipaldi,41.0,28.0,28
18,Rinus VeeKay,400.0,6.0,28
19,Romain Grosjean,195.0,21.0,28
20,Ryan Hunter-Reay,322.0,11.0,28
21,Scott Dixon,595.0,1.0,28
22,Scott McLaughlin,306.0,14.0,28
23,Sebastien Bourdais,314.0,13.0,28
24,Simon Pagenaud,502.0,3.0,28
25,Takuma Sato,382.0,8.0,28
26,Tony Kanaan,89.0,27.0,28
27,Will Power,279.0,16.0,28
0,Alex Palou,519.0,3.0,29
1,Alexander Rossi,316.0,11.0,29
2,Colton Herta,301.0,12.0,29
3,Conor Daly,183.0,21.0,29
4,Dalton Kellett,146.0,25.0,29
5,Ed Carpenter,129.0,26.0,29
6,Ed Jones,214.0,18.0,29
7,Felix Rosenqvist,221.0,17.0,29
8,Graham Rahal,390.0,7.0,29
9,Helio Castroneves,207.0,19.0,29
10,Jack Harvey,274.0,16.0,29
11,James Hinchcliffe,196.0,20.0,29
12,Jimmie Johnson,148.0,24.0,29
13,Josef Newgarden,541.0,1.0,29
14,Marcus Ericsson,342.0,9.0,29
15,Max Chilton,179.0,22.0,29
16,Patricio O'Ward,508.0,4.0,29
17,Pietro Fittipaldi,42.0,28.0,29
18,Rinus VeeKay,457.0,6.0,29
19,Romain Grosjean,179.0,23.0,29
20,Ryan Hunter-Reay,299.0,13.0,29
21,Scott Dixon,523.0,2.0,29
22,Scott McLaughlin,299.0,14.0,29
23,Sebastien Bourdais,280.0,15.0,29
24,Simon Pagenaud,465.0,5.0,29
25,Takuma Sato,359.0,8.0,29
26,Tony Kanaan,92.0,27.0,29
27,Will Power,336.0,10.0,29
0,Alex Palou,423.0,7.0,30
1,Alexander Rossi,316.0,12.0,30
2,Colton Herta,355.0,9.0,30
3,Conor Daly,190.0,21.0,30
4,Dalton Kellett,150.0,23.0,30
5,Ed Carpenter,107.0,26.0,30
6,Ed Jones,205.0,20.0,30
7,Felix Rosenqvist,239.0,17.0,30
8,Graham Rahal,376.0,8.0,30
9,Helio Castroneves,183.0,22.0,30
10,Jack Harvey,281.0,16.0,30
11,James Hinchcliffe,215.0,19.0,30
12,Jimmie Johnson,148.0,24.0,30
13,Josef Newgarden,476.0,2.0,30
14,Marcus Ericsson,452.0,6.0,30
15,Max Chilton,108.0,25.0,30
16,Patricio O'Ward,465.0,4.0,30
17,Pietro Fittipaldi,47.0,28.0,30
18,Rinus VeeKay,468.0,3.0,30
19,Romain Grosjean,234.0,18.0,30
20,Ryan Hunter-Reay,298.0,14.0,30
21,Scott Dixon,587.0,1.0,30
22,Scott McLaughlin,350.0,10.0,30
23,Sebastien Bourdais,286.0,15.0,30
24,Simon Pagenaud,454.0,5.0,30
25,Takuma Sato,301.0,13.0,30
26,Tony Kanaan,91.0,27.0,30
27,Will Power,340.0,11.0,30
0,Alex Palou,469.0,5.0,31
1,Alexander Rossi,366.0,9.0,31
2,Colton Herta,312.0,11.0,31
3,Conor Daly,220.0,18.0,31
4,Dalton Kellett,174.0,23.0,31
5,Ed Carpenter,106.0,27.0,31
6,Ed Jones,201.0,21.0,31
7,Felix Rosenqvist,289.0,14.0,31
8,Graham Rahal,421.0,6.0,31
9,Helio Castroneves,180.0,22.0,31
10,Jack Harvey,295.0,12.0,31
11,James Hinchcliffe,216.0,19.0,31
12,Jimmie Johnson,109.0,26.0,31
13,Josef Newgarden,577.0,1.0,31
14,Marcus Ericsson,412.0,7.0,31
15,Max Chilton,139.0,24.0,31
16,Patricio O'Ward,476.0,4.0,31
17,Pietro Fittipaldi,45.0,28.0,31
18,Rinus VeeKay,399.0,8.0,31
19,Romain Grosjean,226.0,17.0,31
20,Ryan Hunter-Reay,202.0,20.0,31
21,Scott Dixon,521.0,2.0,31
22,Scott McLaughlin,292.0,13.0,31
23,Sebastien Bourdais,281.0,15.0,31
24,Simon Pagenaud,501.0,3.0,31
25,Takuma Sato,355.0,10.0,31
26,Tony Kanaan,119.0,25.0,31
27,Will Power,242.0,16.0,31
0,Alex Palou,427.0,7.0,32
1,Alexander Rossi,318.0,11.0,32
2,Colton Herta,351.0,10.0,32
3,Conor Daly,236.0,17.0,32
4,Dalton Kellett,151.0,23.0,32
5,Ed Carpenter,116.0,26.0,32
6,Ed Jones,242.0,16.0,32
7,Felix Rosenqvist,236.0,18.0,32
8,Graham Rahal,446.0,5.0,32
9,Helio Castroneves,211.0,22.0,32
10,Jack Harvey,269.0,14.0,32
11,James Hinchcliffe,220.0,20.0,32
12,Jimmie Johnson,125.0,24.0,32
13,Josef Newgarden,552.0,1.0,32
14,Marcus Ericsson,368.0,9.0,32
15,Max Chilton,119.0,25.0,32
16,Patricio O'Ward,455.0,4.0,32
17,Pietro Fittipaldi,60.0,28.0,32
18,Rinus VeeKay,432.0,6.0,32
19,Romain Grosjean,235.0,19.0,32
20,Ryan Hunter-Reay,214.0,21.0,32
21,Scott Dixon,511.0,2.0,32
22,Scott McLaughlin,412.0,8.0,32
23,Sebastien Bourdais,256.0,15.0,32
24,Simon Pagenaud,472.0,3.0,32
25,Takuma Sato,304.0,13.0,32
26,Tony Kanaan,90.0,27.0,32
27,Will Power,317.0,12.0,32
0,Alex Palou,402.0,5.0,33
1,Alexander Rossi,347.0,11.0,33
2,Colton Herta,369.0,10.0,33
3,Conor Daly,224.0,18.0,33
4,Dalton Kellett,162.0,24.0,33
5,Ed Carpenter,109.0,26.0,33
6,Ed Jones,208.0,19.0,33
7,Felix Rosenqvist,241.0,17.0,33
8,Graham Rahal,374.0,9.0,33
9,Helio Castroneves,183.0,22.0,33
10,Jack Harvey,315.0,14.0,33
11,James Hinchcliffe,205.0,20.0,33
12,Jimmie Johnson,169.0,23.0,33
13,Josef Newgarden,523.0,2.0,33
14,Marcus Ericsson,393.0,6.0,33
15,Max Chilton,114.0,25.0,33
16,Patricio O'Ward,423.0,4.0,33
17,Pietro Fittipaldi,41.0,28.0,33
18,Rinus VeeKay,379.0,8.0,33
19,Romain Grosjean,197.0,21.0,33
20,Ryan Hunter-Reay,298.0,15.0,33
21,Scott Dixon,572.0,1.0,33
22,Scott McLaughlin,341.0,12.0,33
23,Sebastien Bourdais,274.0,16.0,33
24,Simon Pagenaud,483.0,3.0,33
25,Takuma Sato,388.0,7.0,33
26,Tony Kanaan,92.0,27.0,33
27,Will Power,319.0,13.0,33
0,Alex Palou,381.0,7.0,34
1,Alexander Rossi,357.0,8.0,34
2,Colton Herta,347.0,10.0,34
3,Conor Daly,278.0,14.0,34
4,Dalton Kellett,164.0,23.0,34
5,Ed Carpenter,115.0,26.0,34
6,Ed Jones,279.0,13.0,34
7,Felix Rosenqvist,262.0,17.0,34
8,Graham Rahal,392.0,6.0,34
9,Helio Castroneves,209.0,21.0,34
10,Jack Harvey,256.0,18.0,34
11,James Hinchcliffe,269.0,16.0,34
12,Jimmie Johnson,155.0,24.0,34
13,Josef Newgarden,470.0,4.0,34
14,Marcus Ericsson,353.0,9.0,34
15,Max Chilton,148.0,25.0,34
16,Patricio O'Ward,521.0,1.0,34
17,Pietro Fittipaldi,47.0,28.0,34
18,Rinus VeeKay,437.0,5.0,34
19,Romain Grosjean,181.0,22.0,34
20,Ryan Hunter-Reay,246.0,20.0,34
21,Scott Dixon,516.0,2.0,34
22,Scott McLaughlin,319.0,12.0,34
23,Sebastien Bourdais,253.0,19.0,34
24,Simon Pagenaud,491.0,3.0,34
25,Takuma Sato,333.0,11.0,34
26,Tony Kanaan,89.0,27.0,34
27,Will Power,277.0,15.0,34
0,Alex Palou,416.0,6.0,35
1,Alexander Rossi,328.0,11.0,35
2,Colton Herta,395.0,7.0,35
3,Conor Daly,179.0,22.0,35
4,Dalton Kellett,153.0,23.0,35
5,Ed Carpenter,134.0,24.0,35
6,Ed Jones,278.0,15.0,35
7,Felix Rosenqvist,259.0,16.0,35
8,Graham Rahal,392.0,8.0,35
9,Helio Castroneves,226.0,19.0,35
10,Jack Harvey,247.0,18.0,35
11,James Hinchcliffe,221.0,20.0,35
12,Jimmie Johnson,120.0,26.0,35
13,Josef Newgarden,485.0,3.0,35
14,Marcus Ericsson,306.0,12.0,35
15,Max Chilton,124.0,25.0,35
16,Patricio O'Ward,495.0,2.0,35
17,Pietro Fittipaldi,47.0,28.0,35
18,Rinus VeeKay,448.0,5.0,35
19,Romain Grosjean,207.0,21.0,35
20,Ryan Hunter-Reay,250.0,17.0,35
21,Scott Dixon,546.0,1.0,35
22,Scott McLaughlin,306.0,13.0,35
23,Sebastien Bourdais,306.0,14.0,35
24,Simon Pagenaud,465.0,4.0,35
25,Takuma Sato,358.0,9.0,35
26,Tony Kanaan,119.0,27.0,35
27,Will Power,335.0,10.0,35
0,Alex Palou,474.0,4.0,36
1,Alexander Rossi,349.0,8.0,36
2,Colton Herta,328.0,11.0,36
3,Conor Daly,219.0,19.0,36
4,Dalton Kellett,238.0,18.0,36
5,Ed Carpenter,106.0,25.0,36
6,Ed Jones,193.0,22.0,36
7,Felix Rosenqvist,254.0,17.0,36
8,Graham Rahal,400.0,7.0,36
9,Helio Castroneves,186.0,23.0,36
10,Jack Harvey,319.0,12.0,36
11,James Hinchcliffe,262.0,14.0,36
12,Jimmie Johnson,104.0,27.0,36
13,Josef Newgarden,566.0,2.0,36
14,Marcus Ericsson,337.0,9.0,36
15,Max Chilton,148.0,24.0,36
16,Patricio O'Ward,430.0,5.0,36
17,Pietro Fittipaldi,53.0,28.0,36
18,Rinus VeeKay,402.0,6.0,36
19,Romain Grosjean,194.0,21.0,36
20,Ryan Hunter-Reay,216.0,20.0,36
21,Scott Dixon,531.0,3.0,36
22,Scott McLaughlin,261.0,15.0,36
23,Sebastien Bourdais,256.0,16.0,36
24,Simon Pagenaud,574.0,1.0,36
25,Takuma Sato,309.0,13.0,36
26,Tony Kanaan,105.0,26.0,36
27,Will Power,331.0,10.0,36
0,Alex Palou,420.0,5.0,37
1,Alexander Rossi,366.0,9.0,37
2,Colton Herta,362.0,10.0,37
3,Conor Daly,200.0,20.0,37
4,Dalton Kellett,214.0,19.0,37
5,Ed Carpenter,111.0,26.0,37
6,Ed Jones,193.0,22.0,37
7,Felix Rosenqvist,219.0,18.0,37
8,Graham Rahal,384.0,7.0,37
9,Helio Castroneves,199.0,21.0,37
10,Jack Harvey,226.0,17.0,37
11,James Hinchcliffe,191.0,23.0,37
12,Jimmie Johnson,140.0,24.0,37
13,Josef Newgarden,502.0,2.0,37
14,Marcus Ericsson,368.0,8.0,37
15,Max Chilton,128.0,25.0,37
16,Patricio O'Ward,493.0,3.0,37
17,Pietro Fittipaldi,41.0,28.0,37
18,Rinus VeeKay,359.0,11.0,37
19,Romain Grosjean,228.0,16.0,37
20,Ryan Hunter-Reay,320.0,13.0,37
21,Scott Dixon,565.0,1.0,37
22,Scott McLaughlin,297.0,15.0,37
23,Sebastien Bourdais,318.0,14.0,37
24,Simon Pagenaud,487.0,4.0,37
25,Takuma Sato,393.0,6.0,37
26,Tony Kanaan,93.0,27.0,37
27,Will Power,328.0,12.0,37
0,Alex Palou,440.0,6.0,38
1,Alexander Rossi,311.0,13.0,38
2,Colton Herta,267.0,16.0,38
3,Conor Daly,195.0,21.0,38
4,Dalton Kellett,155.0,23.0,38
5,Ed Carpenter,109.0,26.0,38
6,Ed Jones,196.0,20.0,38
7,Felix Rosenqvist,244.0,18.0,38
8,Graham Rahal,456.0,5.0,38
9,Helio Castroneves,209.0,19.0,38
10,Jack Harvey,302.0,14.0,38
11,James Hinchcliffe,348.0,10.0,38
12,Jimmie Johnson,130.0,25.0,38
13,Josef Newgarden,494.0,2.0,38
14,Marcus Ericsson,425.0,7.0,38
15,Max Chilton,135.0,24.0,38
16,Patricio O'Ward,464.0,3.0,38
17,Pietro Fittipaldi,41.0,28.0,38
18,Rinus VeeKay,382.0,8.0,38
19,Romain Grosjean,185.0,22.0,38
20,Ryan Hunter-Reay,259.0,17.0,38
21,Scott Dixon,537.0,1.0,38
22,Scott McLaughlin,340.0,11.0,38
23,Sebastien Bourdais,268.0,15.0,38
24,Simon Pagenaud,464.0,4.0,38
25,Takuma Sato,363.0,9.0,38
26,Tony Kanaan,91.0,27.0,38
27,Will Power,335.0,12.0,38
0,Alex Palou,469.0,5.0,39
1,Alexander Rossi,328.0,11.0,39
2,Colton Herta,339.0,9.0,39
3,Conor Daly,218.0,21.0,39
4,Dalton Kellett,182.0,23.0,39
5,Ed Carpenter,109.0,26.0,39
6,Ed Jones,228.0,19.0,39
7,Felix Rosenqvist,299.0,14.0,39
8,Graham Rahal,430.0,6.0,39
9,Helio Castroneves,185.0,22.0,39
10,Jack Harvey,264.0,15.0,39
11,James Hinchcliffe,232.0,18.0,39
12,Jimmie Johnson,117.0,25.0,39
13,Josef Newgarden,534.0,1.0,39
14,Marcus Ericsson,376.0,8.0,39
15,Max Chilton,142.0,24.0,39
16,Patricio O'Ward,493.0,3.0,39
17,Pietro Fittipaldi,42.0,28.0,39
18,Rinus VeeKay,378.0,7.0,39
19,Romain Grosjean,227.0,20.0,39
20,Ryan Hunter-Reay,242.0,17.0,39
21,Scott Dixon,530.0,2.0,39
22,Scott McLaughlin,333.0,10.0,39
23,Sebastien Bourdais,253.0,16.0,39
24,Simon Pagenaud,480.0,4.0,39
25,Takuma Sato,314.0,12.0,39
26,Tony Kanaan,92.0,27.0,39
27,Will Power,309.0,13.0,39
0,Alex Palou,382.0,7.0,40
1,Alexander Rossi,375.0,8.0,40
2,Colton Herta,355.0,11.0,40
3,Conor Daly,162.0,23.0,40
4,Dalton Kellett,174.0,21.0,40
5,Ed Carpenter,108.0,25.0,40
6,Ed Jones,254.0,16.0,40
7,Felix Rosenqvist,219.0,20.0,40
8,Graham Rahal,464.0,5.0,40
9,Helio Castroneves,170.0,22.0,40
10,Jack Harvey,282.0,14.0,40
11,James Hinchcliffe,222.0,19.0,40
12,Jimmie Johnson,114.0,24.0,40
13,Josef Newgarden,518.0,2.0,40
14,Marcus Ericsson,367.0,9.0,40
15,Max Chilton,97.0,26.0,40
16,Patricio O'Ward,473.0,4.0,40
17,Pietro Fittipaldi,42.0,28.0,40
18,Rinus VeeKay,445.0,6.0,40
19,Romain Grosjean,249.0,17.0,40
20,Ryan Hunter-Reay,275.0,15.0,40
21,Scott Dixon,604.0,1.0,40
22,Scott McLaughlin,313.0,12.0,40
23,Sebastien Bourdais,244.0,18.0,40
24,Simon Pagenaud,493.0,3.0,40
25,Takuma Sato,363.0,10.0,40
26,Tony Kanaan,91.0,27.0,40
27,Will Power,290.0,13.0,40
0,Alex Palou,435.0,6.0,41
1,Alexander Rossi,356.0,10.0,41
2,Colton Herta,294.0,12.0,41
3,Conor Daly,192.0,22.0,41
4,Dalton Kellett,165.0,23.0,41
5,Ed Carpenter,114.0,26.0,41
6,Ed Jones,223.0,20.0,41
7,Felix Rosenqvist,241.0,18.0,41
8,Graham Rahal,453.0,4.0,41
9,Helio Castroneves,209.0,21.0,41
10,Jack Harvey,285.0,14.0,41
11,James Hinchcliffe,263.0,16.0,41
12,Jimmie Johnson,120.0,25.0,41
13,Josef Newgarden,514.0,2.0,41
14,Marcus Ericsson,398.0,8.0,41
15,Max Chilton,130.0,24.0,41
16,Patricio O'Ward,451.0,5.0,41
17,Pietro Fittipaldi,52.0,28.0,41
18,Rinus VeeKay,419.0,7.0,41
19,Romain Grosjean,242.0,17.0,41
20,Ryan Hunter-Reay,227.0,19.0,41
21,Scott Dixon,538.0,1.0,41
22,Scott McLaughlin,375.0,9.0,41
23,Sebastien Bourdais,271.0,15.0,41
24,Simon Pagenaud,457.0,3.0,41
25,Takuma Sato,325.0,11.0,41
26,Tony Kanaan,109.0,27.0,41
27,Will Power,287.0,13.0,41
0,Alex Palou,384.0,8.0,42
1,Alexander Rossi,261.0,16.0,42
2,Colton Herta,415.0,6.0,42
3,Conor Daly,241.0,18.0,42
4,Dalton Kellett,164.0,24.0,42
5,Ed Carpenter,114.0,25.0,42
6,Ed Jones,265.0,15.0,42
7,Felix Rosenqvist,251.0,17.0,42
8,Graham Rahal,386.0,7.0,42
9,Helio Castroneves,179.0,21.0,42
10,Jack Harvey,284.0,13.0,42
11,James Hinchcliffe,172.0,22.0,42
12,Jimmie Johnson,95.0,27.0,42
13,Josef Newgarden,502.0,2.0,42
14,Marcus Ericsson,380.0,10.0,42
15,Max Chilton,167.0,23.0,42
16,Patricio O'Ward,424.0,5.0,42
17,Pietro Fittipaldi,42.0,28.0,42
18,Rinus VeeKay,490.0,4.0,42
19,Romain Grosjean,224.0,19.0,42
20,Ryan Hunter-Reay,203.0,20.0,42
21,Scott Dixon,571.0,1.0,42
22,Scott McLaughlin,277.0,14.0,42
23,Sebastien Bourdais,340.0,11.0,42
24,Simon Pagenaud,496.0,3.0,42
25,Takuma Sato,384.0,9.0,42
26,Tony Kanaan,107.0,26.0,42
27,Will Power,327.0,12.0,42
0,Alex Palou,440.0,6.0,43
1,Alexander Rossi,293.0,13.0,43
2,Colton Herta,339.0,10.0,43
3,Conor Daly,166.0,23.0,43
4,Dalton Kellett,157.0,24.0,43
5,Ed Carpenter,113.0,26.0,43
6,Ed Jones,231.0,18.0,43
7,Felix Rosenqvist,237.0,17.0,43
8,Graham Rahal,415.0,7.0,43
9,Helio Castroneves,199.0,20.0,43
10,Jack Harvey,273.0,16.0,43
11,James Hinchcliffe,213.0,19.0,43
12,Jimmie Johnson,179.0,21.0,43
13,Josef Newgarden,500.0,2.0,43
14,Marcus Ericsson,357.0,9.0,43
15,Max Chilton,155.0,25.0,43
16,Patricio O'Ward,446.0,5.0,43
17,Pietro Fittipaldi,41.0,28.0,43
18,Rinus VeeKay,461.0,4.0,43
19,Romain Grosjean,170.0,22.0,43
20,Ryan Hunter-Reay,302.0,12.0,43
21,Scott Dixon,601.0,1.0,43
22,Scott McLaughlin,285.0,14.0,43
23,Sebastien Bourdais,279.0,15.0,43
24,Simon Pagenaud,498.0,3.0,43
25,Takuma Sato,382.0,8.0,43
26,Tony Kanaan,87.0,27.0,43
27,Will Power,326.0,11.0,43
0,Alex Palou,415.0,6.0,44
1,Alexander Rossi,329.0,10.0,44
2,Colton Herta,356.0,9.0,44
3,Conor Daly,279.0,15.0,44
4,Dalton Kellett,146.0,24.0,44
5,Ed Carpenter,114.0,25.0,44
6,Ed Jones,253.0,17.0,44
7,Felix Rosenqvist,209.0,20.0,44
8,Graham Rahal,477.0,4.0,44
9,Helio Castroneves,163.0,23.0,44
10,Jack Harvey,246.0,18.0,44
11,James Hinchcliffe,277.0,16.0,44
12,Jimmie Johnson,106.0,27.0,44
13,Josef Newgarden,517.0,2.0,44
14,Marcus Ericsson,408.0,7.0,44
15,Max Chilton,175.0,22.0,44
16,Patricio O'Ward,427.0,5.0,44
17,Pietro Fittipaldi,50.0,28.0,44
18,Rinus VeeKay,364.0,8.0,44
19,Romain Grosjean,189.0,21.0,44
20,Ryan Hunter-Reay,219.0,19.0,44
21,Scott Dixon,574.0,1.0,44
22,Scott McLaughlin,305.0,13.0,44
23,Sebastien Bourdais,302.0,14.0,44
24,Simon Pagenaud,496.0,3.0,44
25,Takuma Sato,309.0,12.0,44
26,Tony Kanaan,111.0,26.0,44
27,Will Power,329.0,11.0,44
0,Alex Palou,447.0,3.0,45
1,Alexander Rossi,304.0,13.0,45
2,Colton Herta,329.0,11.0,45
3,Conor Daly,241.0,18.0,45
4,Dalton Kellett,137.0,24.0,45
5,Ed Carpenter,123.0,26.0,45
6,Ed Jones,259.0,17.0,45
7,Felix Rosenqvist,203.0,20.0,45
8,Graham Rahal,428.0,7.0,45
9,Helio Castroneves,170.0,22.0,45
10,Jack Harvey,304.0,14.0,45
11,James Hinchcliffe,181.0,21.0,45
12,Jimmie Johnson,155.0,23.0,45
13,Josef Newgarden,494.0,2.0,45
14,Marcus Ericsson,405.0,9.0,45
15,Max Chilton,125.0,25.0,45
16,Patricio O'Ward,429.0,6.0,45
17,Pietro Fittipaldi,64.0,28.0,45
18,Rinus VeeKay,440.0,4.0,45
19,Romain Grosjean,219.0,19.0,45
20,Ryan Hunter-Reay,341.0,10.0,45
21,Scott Dixon,526.0,1.0,45
22,Scott McLaughlin,310.0,12.0,45
23,Sebastien Bourdais,264.0,16.0,45
24,Simon Pagenaud,437.0,5.0,45
25,Takuma Sato,423.0,8.0,45
26,Tony Kanaan,119.0,27.0,45
27,Will Power,268.0,15.0,45
0,Alex Palou,367.0,9.0,46
1,Alexander Rossi,288.0,14.0,46
2,Colton Herta,363.0,10.0,46
3,Conor Daly,238.0,19.0,46
4,Dalton Kellett,185.0,23.0,46
5,Ed Carpenter,114.0,26.0,46
6,Ed Jones,301.0,11.0,46
7,Felix Rosenqvist,220.0,21.0,46
8,Graham Rahal,370.0,8.0,46
9,Helio Castroneves,190.0,22.0,46
10,Jack Harvey,297.0,12.0,46
11,James Hinchcliffe,227.0,20.0,46
12,Jimmie Johnson,133.0,24.0,46
13,Josef Newgarden,509.0,2.0,46
14,Marcus Ericsson,380.0,7.0,46
15,Max Chilton,119.0,25.0,46
16,Patricio O'Ward,469.0,4.0,46
17,Pietro Fittipaldi,41.0,28.0,46
18,Rinus VeeKay,466.0,5.0,46
19,Romain Grosjean,269.0,16.0,46
20,Ryan Hunter-Reay,239.0,18.0,46
21,Scott Dixon,573.0,1.0,46
22,Scott McLaughlin,294.0,13.0,46
23,Sebastien Bourdais,240.0,17.0,46
24,Simon Pagenaud,483.0,3.0,46
25,Takuma Sato,398.0,6.0,46
26,Tony Kanaan,89.0,27.0,46
27,Will Power,283.0,15.0,46
0,Alex Palou,430.0,5.0,47
1,Alexander Rossi,321.0,11.0,47
2,Colton Herta,313.0,12.0,47
3,Conor Daly,204.0,20.0,47
4,Dalton Kellett,140.0,24.0,47
5,Ed Carpenter,115.0,25.0,47
6,Ed Jones,240.0,18.0,47
7,Felix Rosenqvist,246.0,17.0,47
8,Graham Rahal,419.0,6.0,47
9,Helio Castroneves,192.0,22.0,47
10,Jack Harvey,272.0,16.0,47
11,James Hinchcliffe,279.0,15.0,47
12,Jimmie Johnson,163.0,23.0,47
13,Josef Newgarden,496.0,3.0,47
14,Marcus Ericsson,346.0,10.0,47
15,Max Chilton,105.0,26.0,47
16,Patricio O'Ward,496.0,4.0,47
17,Pietro Fittipaldi,43.0,28.0,47
18,Rinus VeeKay,417.0,7.0,47
19,Romain Grosjean,196.0,21.0,47
20,Ryan Hunter-Reay,212.0,19.0,47
21,Scott Dixon,595.0,1.0,47
22,Scott McLaughlin,282.0,14.0,47
23,Sebastien Bourdais,291.0,13.0,47
24,Simon Pagenaud,505.0,2.0,47
25,Takuma Sato,392.0,8.0,47
26,Tony Kanaan,86.0,27.0,47
27,Will Power,349.0,9.0,47
0,Alex Palou,467.0,4.0,48
1,Alexander Rossi,282.0,13.0,48
2,Colton Herta,346.0,11.0,48
3,Conor Daly,240.0,17.0,48
4,Dalton Kellett,153.0,24.0,48
5,Ed Carpenter,107.0,25.0,48
6,Ed Jones,198.0,21.0,48
7,Felix Rosenqvist,225.0,19.0,48
8,Graham Rahal,460.0,5.0,48
9,Helio Castroneves,235.0,18.0,48
10,Jack Harvey,253.0,15.0,48
11,James Hinchcliffe,212.0,20.0,48
12,Jimmie Johnson,104.0,26.0,48
13,Josef Newgarden,456.0,6.0,48
